"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","lastDate","idCamion","startSlot","endSlot"
"1705AR092-002",-7.2618,43.40296,-7.64834,43.24663,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2212AR101-003",-8.8391,43.14919,-8.61163,42.98151,M1,0,23,,2022-08-12 14:00:00.000,"2022-08-15",,"20:00","00:00"
"1807AR650-024",-7.59106,43.59455,-8.61074,42.97585,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2105AR117-006",-7.23272,43.51954,-6.84333,43.49899,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-08",,"20:00","00:00"
"1905AR149-009",-7.2121,43.41936,-7.45858,43.6852,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-13",,"20:00","00:00"
"1905AR208-002",-7.21819,43.40504,-7.26023,43.51167,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-23",,"20:00","00:00"
"1905AR204-039",-7.22374,43.43769,-7.25614,43.44953,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1905AR204-037",-7.22247,43.43585,-7.25788,43.45637,M2,0,28,,2022-08-15 08:00:00.000,"2022-08-19",,"20:00","00:00"
"1905AR204-027",-7.22308,43.43648,-7.32343,43.46419,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-27",,"20:00","00:00"
"1905AR204-026",-7.22309,43.43653,-7.32244,43.4639,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-20",,"20:00","00:00"
"1905AR204-018",-7.22331,43.43703,-7.2525,43.3964,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-24",,"20:00","00:00"
"1907AR180-001",-7.43398,43.6272,-7.24727,43.51278,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-22",,"20:00","00:00"
"1906AR211-005",-7.3282,43.45396,-7.48485,43.56399,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-22",,"20:00","00:00"
"1906AR211-010",-7.3441,43.45687,-7.17303,43.35748,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-27",,"20:00","00:00"
"1905AR149-005",-7.20898,43.4085,-7.39776,43.64768,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1905AR125-002",-7.25856,43.5081,-7.45303,43.62997,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-24",,"20:00","00:00"
"1905AR204-030",-7.22296,43.43635,-7.30821,43.43809,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2005AR091-007",-7.2146,43.41815,-7.09713,43.41468,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-11",,"20:00","00:00"
"1907AR120-001",-7.49057,43.67684,-7.30598,43.44142,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-10",,"20:00","00:00"
"1905AR149-007",-7.20692,43.41634,-7.45719,43.68553,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-16",,"20:00","00:00"
"1905AR204-031",-7.22287,43.43628,-7.28225,43.48795,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-08",,"20:00","00:00"
"1906AR226-001",-7.30805,43.42479,-7.33087,43.5108,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"20:00","00:00"
"1905AR204-023",-7.22317,43.43667,-7.44025,43.29582,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-16",,"20:00","00:00"
"1905AR204-021",-7.22328,43.43677,-7.4083,43.29387,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-28",,"20:00","00:00"
"1905AR204-024",-7.22317,43.43662,-7.4387,43.30808,M2,0,43,,2022-08-22 14:00:00.000,"2022-08-30",,"20:00","00:00"
"1905AR204-017",-7.22354,43.43693,-7.26072,43.39162,M2,0,26,,2022-08-14 08:00:00.000,"2022-08-17",,"20:00","00:00"
"1905AR208-001",-7.21876,43.40379,-7.31254,43.44256,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-15",,"20:00","00:00"
"1907AR336-001",-7.40322,43.67302,-7.24557,43.51149,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1905AR204-040",-7.20951,43.46374,-7.31118,43.44394,M2,0,33,,2022-08-17 14:00:00.000,"2022-08-23",,"20:00","00:00"
"1905AR204-034",-7.22261,43.43616,-7.48266,43.2906,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-30",,"20:00","00:00"
"1905AR204-028",-7.22304,43.43644,-7.32242,43.46401,M2,0,0,,2022-08-01 08:00:00.000,"2022-08-10",,"20:00","00:00"
"1905AR204-038",-7.22235,43.43557,-7.25493,43.45041,M2,0,13,,2022-08-07 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2207AR087-001",-7.46287,43.65265,-8.75626,42.45853,M1,0,44,,2022-08-23 08:00:00.000,"2022-08-31",,"20:00","00:00"
"1905AR204-025",-7.22313,43.43657,-7.28581,43.40834,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-13",,"20:00","00:00"
"1904AR040-005",-7.16456,43.38847,-8.04869,43.25743,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2105AR117-022",-7.32009,43.60239,-7.08203,43.42065,M2,0,2,,2022-08-02 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2003AR083-002",-6.02733,43.49435,-7.79528,43.09021,M1,0,5,,2022-08-03 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2107AR143-006",-7.50478,43.68188,-8.48053,42.24405,M3,0,9,,2022-08-05 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2107AR203-011",-7.3479,43.45864,-7.73019,43.12191,M1,0,1,,2022-08-01 14:00:00.000,"2022-08-04",,"20:00","00:00"
"2107AR203-005",-7.48579,43.67885,-7.73728,43.11437,M1,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2207AR087-004",-7.45771,43.64249,-8.73455,42.44338,M1,0,18,,2022-08-10 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1721AR020-008",-7.19171,43.22583,-8.87168,42.09621,M2,0,40,,2022-08-21 08:00:00.000,"2022-08-27",,"20:00","00:00"
"1706AR091-001",-7.26401,43.46657,-8.80784,42.13189,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2012AR080-004",-8.93582,43.02133,-7.12549,43.41624,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2112AR020-005",-8.85661,43.10818,-6.67573,43.50905,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2107AR093-005",-7.48297,43.66874,-6.6729,43.51383,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2105AR117-018",-7.32061,43.60051,-7.08736,43.40907,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-25",,"20:00","00:00"
"1707AR005-001",-7.46488,43.68519,-8.71983,42.10981,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-13",,"20:00","00:00"
"1706AR158-001",-7.2713,43.45186,-8.76731,42.09343,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2006AR124-009",-7.27665,43.44936,-7.12097,43.39737,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-20",,"20:00","00:00"
"1807AR650-014",-7.59643,43.5869,-8.23915,42.71809,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2006AR045-002",-7.31771,43.50486,-7.17026,43.39514,M2,0,26,,2022-08-14 08:00:00.000,"2022-08-22",,"20:00","00:00"
"2109AR059-011",-7.82789,43.46632,-8.69756,42.96526,M3,0,11,,2022-08-06 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2109AR059-009",-7.83077,43.46959,-8.68934,42.96818,M3,0,21,,2022-08-11 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1721AR032-010",-7.23471,43.24733,-8.76337,41.97066,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2003AR128-005",-6.03083,43.5006,-7.29575,43.44658,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2003AR128-004",-6.0299,43.50097,-7.18878,43.29949,M2,0,40,,2022-08-21 08:00:00.000,"2022-08-30",,"20:00","00:00"
"2003AR139-001",-6.2184,43.41242,-7.31087,43.44188,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-06",,"20:00","00:00"
"2204AR050-002",-7.08437,43.42162,-8.69287,42.09764,M1,0,17,,2022-08-09 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2106AR078-001",-7.34481,43.51941,-6.14697,43.50225,M3,0,6,,2022-08-04 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2204AR014-003",-7.12823,43.40827,-6.67743,43.51287,M2,0,45,,2022-08-23 14:00:00.000,"2022-09-01",,"20:00","00:00"
"2107AR027-004",-7.44341,43.62068,-7.09645,43.41709,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2107AR030-001",-7.55214,43.69546,-7.09706,43.41761,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2112AR035-008",-8.98073,43.07633,-6.67429,43.51026,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2105AR117-026",-7.32706,43.59966,-7.08692,43.40779,M2,0,46,,2022-08-24 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2106AR067-003",-7.32229,43.46256,-7.08193,43.41425,M3,0,37,,2022-08-19 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2012AR080-005",-8.90486,43.09975,-7.12563,43.41594,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-12",,"20:00","00:00"
"2107AR141-014",-7.55628,43.60924,-8.29162,42.18141,M3,0,19,,2022-08-10 14:00:00.000,"2022-08-16",,"20:00","00:00"
"2106AR074-013",-7.43278,43.57092,-7.0938,43.41118,M3,0,41,,2022-08-21 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2007AR298-001",-7.3678,43.59523,-7.12647,43.42124,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2006AR126-004",-7.38949,43.4907,-7.11864,43.40108,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-16",,"20:00","00:00"
"2006AR068-005",-7.30948,43.46101,-7.13434,43.38235,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2107AR141-029",-7.56459,43.60604,-8.30873,42.13609,M3,0,36,,2022-08-19 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2017AR070-002",-8.46918,42.25488,-7.55324,43.59753,M3,0,36,,2022-08-19 08:00:00.000,"2022-08-22",,"20:00","00:00"
"2107AR141-034",-7.56589,43.60628,-8.73618,42.15334,M3,0,45,,2022-08-23 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2107AR141-030",-7.56443,43.6063,-8.3095,42.1363,M3,0,6,,2022-08-04 08:00:00.000,"2022-08-10",,"20:00","00:00"
"1906AR161-001",-7.36033,43.61589,-7.25493,43.45041,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-11",,"20:00","00:00"
"2103AR014-002",-6.23033,43.40796,-7.5188,43.69541,M3,0,4,,2022-08-03 08:00:00.000,"2022-08-12",,"20:00","00:00"
"2007AR322-001",-7.64113,43.53966,-7.12456,43.42157,M2,0,42,,2022-08-22 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2109AR059-007",-7.8257,43.46992,-8.68946,42.95999,M3,0,34,,2022-08-18 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2006AR061-003",-7.30932,43.50876,-7.15839,43.40027,M2,0,1,,2022-08-01 14:00:00.000,"2022-08-04",,"20:00","00:00"
"1906AR205-003",-7.3082,43.43223,-7.27965,43.40553,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2007AR280-001",-7.5843,43.57617,-7.12625,43.42095,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2007AR180-004",-7.63075,43.67203,-7.12727,43.41957,M2,0,48,,2022-08-25 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2006AR075-001",-7.30229,43.45846,-7.14495,43.39205,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-22",,"20:00","00:00"
"1906AR176-001",-7.26756,43.45753,-7.4816,43.5651,M2,0,43,,2022-08-22 14:00:00.000,"2022-08-30",,"20:00","00:00"
"2112AR097-002",-8.94043,43.01448,-8.86668,43.16859,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2205AR002-002",-7.07395,43.48143,-8.6925,42.09834,M1,0,40,,2022-08-21 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2112AR097-001",-8.94102,43.01386,-8.86683,43.16821,M3,0,11,,2022-08-06 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1906AR197-001",-7.38697,43.47299,-7.44505,43.29787,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2006AR028-003",-7.23857,43.4678,-7.09611,43.41716,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2006AR001-012",-7.34093,43.44378,-7.08927,43.41773,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-12",,"20:00","00:00"
"2106AR063-002",-7.31729,43.59403,-7.08661,43.42015,M3,0,48,,2022-08-25 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2106AR053-001",-7.25684,43.43846,-7.09979,43.42305,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2106AR031-002",-7.27776,43.46855,-7.09922,43.42331,M3,0,9,,2022-08-05 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2106AR031-001",-7.27749,43.46874,-7.0995,43.42293,M3,0,5,,2022-08-03 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2106AR015-001",-7.3339,43.42344,-7.09955,43.42307,M3,0,46,,2022-08-24 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2106AR047-001",-7.30868,43.41578,-7.09987,43.42321,M3,0,42,,2022-08-22 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2121AR004-006",-7.182,43.18198,-6.67737,43.50875,M2,0,48,,2022-08-25 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2106AR071-008",-7.28027,43.46497,-6.67601,43.50798,M3,0,4,,2022-08-03 08:00:00.000,"2022-08-06",,"20:00","00:00"
"2107AR082-007",-7.35885,43.42186,-7.05608,43.44919,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-08",,"20:00","00:00"
"1906AR205-002",-7.30802,43.43245,-7.25923,43.4496,M2,0,49,,2022-08-25 14:00:00.000,"2022-09-02",,"20:00","00:00"
"1904AR079-019",-7.16108,43.39596,-8.05729,43.69073,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2003AR085-010",-6.03807,43.48295,-7.1954,43.52966,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2003AR085-005",-6.03112,43.4981,-7.19224,43.52351,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2106AR071-010",-7.27437,43.46476,-6.6804,43.51128,M3,0,20,,2022-08-11 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1805AR272-002",-7.26921,43.48688,-8.72647,42.02148,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2107AR083-001",-7.36433,43.41771,-6.84068,43.48033,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2107AR082-011",-7.6625,43.57811,-6.83506,43.4826,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2121AR004-009",-7.18307,43.18101,-6.67807,43.50822,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2112AR170-002",-8.72702,43.13557,-6.6765,43.50832,M2,0,45,,2022-08-23 14:00:00.000,"2022-08-26",,"20:00","00:00"
"1906AR205-001",-7.30174,43.43571,-7.30239,43.4404,M2,0,42,,2022-08-22 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2207AR066-008",-7.52617,43.66719,-8.56275,42.40437,M1,0,31,,2022-08-16 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1904AR079-004",-7.10684,43.40327,-8.06212,43.6854,M2,0,18,,2022-08-10 08:00:00.000,"2022-08-17",,"20:00","00:00"
"1904AR041-005",-7.156,43.40594,-8.0622,43.68533,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-16",,"20:00","00:00"
"1906AR178-001",-7.26937,43.44366,-7.48491,43.56505,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2112AR106-002",-8.85635,43.10327,-8.85651,43.10276,M3,0,35,,2022-08-18 14:00:00.000,"2022-08-21",,"20:00","00:00"
"1904AR084-004",-7.11671,43.42042,-8.05414,43.68787,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-11",,"20:00","00:00"
"1906AR214-002",-7.36116,43.51266,-7.3144,43.25907,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2107AR083-004",-7.37854,43.41983,-6.84279,43.4771,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-12",,"20:00","00:00"
"2121AR004-001",-7.17751,43.18365,-6.67682,43.50826,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2107AR060-003",-7.49584,43.64756,-7.08664,43.43299,M2,0,43,,2022-08-22 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2207AR066-006",-7.51777,43.68175,-8.5623,42.40418,M1,0,10,,2022-08-06 08:00:00.000,"2022-08-10",,"20:00","00:00"
"1906AR193-001",-7.24525,43.42122,-7.17987,43.4614,M2,0,26,,2022-08-14 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2004AR043-013",-7.1083,43.40264,-7.28533,43.36394,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-31",,"20:00","00:00"
"1906AR194-001",-7.27069,43.44471,-7.29699,43.24631,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-24",,"20:00","00:00"
"2105AR086-001",-7.17025,43.33351,-7.4058,43.587,M3,0,39,,2022-08-20 14:00:00.000,"2022-08-29",,"20:00","00:00"
"1907AR406-001",-7.38875,43.64484,-7.45336,43.56076,M2,0,13,,2022-08-07 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2106AR071-005",-7.27036,43.46173,-6.67575,43.50831,M3,0,3,,2022-08-02 14:00:00.000,"2022-08-05",,"20:00","00:00"
"2107AR082-008",-7.37698,43.42032,-7.0559,43.4486,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2106AR071-003",-7.26621,43.46105,-7.08351,43.42477,M3,0,48,,2022-08-25 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2107AR082-002",-7.36309,43.42352,-7.08319,43.42435,M2,0,1,,2022-08-01 14:00:00.000,"2022-08-08",,"20:00","00:00"
"2106AR071-002",-7.26591,43.46128,-7.08443,43.4261,M3,0,27,,2022-08-14 14:00:00.000,"2022-08-20",,"20:00","00:00"
"2107AR082-001",-7.36077,43.42454,-7.08459,43.42613,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-28",,"20:00","00:00"
"1906AR197-002",-7.41704,43.47888,-7.44516,43.2991,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-20",,"20:00","00:00"
"1904AR090-010",-7.14404,43.3953,-8.05442,43.68784,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2106AR053-003",-7.2604,43.43629,-7.09897,43.42307,M3,0,30,,2022-08-16 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2106AR053-002",-7.25899,43.43643,-7.09912,43.42317,M3,0,21,,2022-08-11 14:00:00.000,"2022-08-15",,"20:00","00:00"
"1904AR085-003",-7.11973,43.40256,-8.05414,43.68793,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-23",,"20:00","00:00"
"1921AR030-002",-7.50071,43.29865,-7.21707,43.54057,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2003AR085-011",-6.03749,43.48245,-7.18495,43.52939,M2,0,33,,2022-08-17 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2112AR097-003",-8.9406,43.01483,-8.89232,43.13127,M3,0,18,,2022-08-10 08:00:00.000,"2022-08-15",,"20:00","00:00"
"1904AR123-022",-7.16702,43.4036,-7.62759,43.68176,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-08",,"20:00","00:00"
"1907AR045-002",-7.39881,43.63336,-7.30608,43.44158,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2105AR056-002",-7.19243,43.33656,-7.53957,43.61139,M3,0,48,,2022-08-25 08:00:00.000,"2022-08-28",,"20:00","00:00"
"1807AR091-002",-7.63727,43.61321,-7.80147,43.62438,M0,0,17,,2022-08-09 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2005AR072-004",-7.22654,43.47909,-7.80147,43.6235,M0,0,3,,2022-08-02 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2107AR141-006",-7.56195,43.60761,-8.34434,42.09777,M3,0,6,,2022-08-04 08:00:00.000,"2022-08-08",,"20:00","00:00"
"2206AR025-001",-7.36237,43.60285,-7.72471,43.5285,M0,0,2,,2022-08-02 08:00:00.000,"2022-08-11",,"20:00","00:00"
"2107AR097-001",-7.49603,43.66656,-7.43959,43.31581,M3,0,11,,2022-08-06 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2107AR060-005",-7.49904,43.65578,-7.28569,43.17164,M3,0,34,,2022-08-18 08:00:00.000,"2022-08-23",,"20:00","00:00"
"1906AR038-001",-7.31378,43.5039,-7.25628,43.42811,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1906AR038-002",-7.31488,43.50429,-7.25575,43.42786,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2107AR057-003",-7.58174,43.57706,-7.07864,43.41768,M2,0,48,,2022-08-25 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2003AR128-003",-6.03053,43.49978,-7.2277,43.29925,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2107AR082-009",-7.37166,43.42158,-7.05765,43.44783,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2107AR057-006",-7.61745,43.56018,-7.08158,43.4206,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2107AR057-004",-7.61815,43.56033,-7.08437,43.41557,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2107AR027-003",-7.44362,43.62064,-7.09624,43.41964,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-08",,"20:00","00:00"
"1906AR119-008",-7.27769,43.41439,-7.3218,43.53166,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-11",,"20:00","00:00"
"1906AR047-003",-7.28115,43.41573,-7.25387,43.4273,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2107AR057-009",-7.62011,43.53832,-7.08957,43.41757,M2,0,14,,2022-08-08 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2107AR057-010",-7.60348,43.55284,-7.08983,43.41784,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-08",,"20:00","00:00"
"2107AR027-001",-7.43514,43.62267,-7.09943,43.4218,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-08",,"20:00","00:00"
"2107AR089-002",-7.5141,43.69069,-7.4402,43.31031,M3,0,34,,2022-08-18 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2106AR020-002",-7.41248,43.47879,-7.08505,43.42129,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2106AR020-001",-7.28765,43.49162,-7.08756,43.42119,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2106AR015-003",-7.32525,43.42189,-7.08986,43.41678,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-16",,"20:00","00:00"
"1906AR119-005",-7.27996,43.41317,-7.30428,43.46582,M2,0,18,,2022-08-10 08:00:00.000,"2022-08-13",,"20:00","00:00"
"1906AR119-006",-7.27996,43.41348,-7.34693,43.54317,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-24",,"20:00","00:00"
"1906AR109-001",-7.27995,43.4133,-7.3038,43.51118,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-27",,"20:00","00:00"
"1906AR091-002",-7.27209,43.42621,-7.25306,43.42609,M2,0,47,,2022-08-24 14:00:00.000,"2022-09-01",,"20:00","00:00"
"2109AR059-008",-7.82687,43.46999,-8.68466,42.96035,M3,0,28,,2022-08-15 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1906AR094-009",-7.41296,43.58398,-7.31754,43.50534,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2106AR067-005",-7.32427,43.46327,-7.08207,43.43666,M3,0,26,,2022-08-14 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2107AR057-001",-7.60609,43.5657,-7.09707,43.41981,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2107AR057-011",-7.6021,43.55198,-7.09022,43.41825,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2107AR057-008",-7.61958,43.53708,-7.08473,43.41624,M2,0,49,,2022-08-25 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2107AR083-003",-7.36061,43.42293,-6.84084,43.47642,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1905AR170-006",-7.24011,43.47368,-7.54691,43.58355,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2006AR001-011",-7.34941,43.44198,-7.08952,43.41887,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2106AR063-005",-7.35595,43.59291,-7.08562,43.41829,M3,0,7,,2022-08-04 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2105AR095-005",-7.25604,43.46169,-7.29247,43.4954,M3,0,49,,2022-08-25 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2106AR063-004",-7.35496,43.59263,-7.08591,43.42004,M3,0,18,,2022-08-10 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2121AR004-005",-7.18018,43.18173,-6.6774,43.50822,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-16",,"20:00","00:00"
"1906AR120-003",-7.3664,43.39581,-7.45362,43.32171,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2012AR080-002",-8.93984,43.02129,-7.12418,43.41614,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2204AR014-002",-7.12606,43.4073,-6.67795,43.51024,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2121AR004-011",-7.18369,43.18015,-6.67777,43.50963,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-21",,"20:00","00:00"
"1906AR050-001",-7.34651,43.60592,-7.25352,43.42739,M2,0,28,,2022-08-15 08:00:00.000,"2022-08-20",,"20:00","00:00"
